"Zkteco​ S30 Biometric Fingerprint Time Recorder high quality attendance machine","Zkteco​ S30 Biometric Fingerprint Time Recorder high quality attendance machine
 Optical Sensor & non- hosted applicationsReads Fingerprint and/or PINsRS232/485, TCP/IP, U-Client, U disk uploading downloading3 inches TFT screen with GUI interface for ease of use, touch keypad1 touch a-second user recognitionOptional ID/IC card and rejection of valid/invalid fingersReal-time 1-touch data export 3rd party hosted3200 fingerprint templates, 80,000 transactionAudio-Visual indications for acceptance",No,"PKR 9,999.00",No,"STATIONARY > OFFICE SUPPLIES > ATTENDANCE MACHINE",images/zkteco-s30-biometric-fingerprint-time-recorder-high-quality-attendance-machine.jpg,https://stationeryx.pk/zktecos30tx-628-fingerprint-optical-sensor-access-control.html
"ZKSoftware Finger Print Attendance Machine iFace 302","Zkteco​ S30 Biometric Fingerprint Time Recorder high quality attendance machine
 Optical Sensor & non- hosted applicationsReads Fingerprint and/or PINsRS232/485, TCP/IP, U-Client, U disk uploading downloading3 inches TFT screen with GUI interface for ease of use, touch keypad1 touch a-second user recognitionOptional ID/IC card and rejection of valid/invalid fingersReal-time 1-touch data export 3rd party hosted3200 fingerprint templates, 80,000 transactionAudio-Visual indications for acceptance",No,"PKR 23,500.00",No,"STATIONARY > OFFICE SUPPLIES > ATTENDANCE MACHINE",images/zksoftware-finger-print-attendance-machine-iface-302.jpg,https://stationeryx.pk/zktec-iface302-fingerprint-optical-sensor-access-control.html
"Legal Size Office Expanding Bag Mix Color","Legal Size Office Expanding Bag
 Durable
 Perfect for office/college & schools
 Available in Different Colors",SENSA,"PKR 500.00",No,"STATIONARY > OFFICE SUPPLIES > OFFICE BAGS",images/legal-size-office-expanding-bag-mix-color.jpg,https://stationeryx.pk/expanding-bag-legal.html
"Deli File Bag, A4 (Tranparent) Button ( E5505)","Features: A4
 
 Package: 150
 
 Package: 600
 
 Colors: White / Blue",No,"PKR 50.00",Blue,"STATIONARY > OFFICE SUPPLIES > OFFICE BAGS",images/deli-file-bag-a4-tranparent-button-e5505-.jpg,https://stationeryx.pk/file-bag-a4-tranparent-button-e5505.html
"Documents Bags Paper Bags File Bags Zip Bag Stationeryx","Easy to use for documents saving. 
 One side zip pocket.
 This hand bag is prepared with excellent fiber.
 Use for office and schools.",No,"PKR 200.00",No,"STATIONARY > OFFICE SUPPLIES > OFFICE BAGS",images/documents-bags-paper-bags-file-bags-zip-bag-stationeryx.jpg,https://stationeryx.pk/documents-bags-paper-bags-file-bags-zip-bag-stationeryx.html
"Students PVC Paper Bags Portfolio A4 Document Transparent","Students PVC Paper Bags Portfolio A4 Document Transparent 
 For Student Assignment 
 Single Piece Price",No,"PKR 60.00",No,"STATIONARY > OFFICE SUPPLIES > OFFICE BAGS",images/students-pvc-paper-bags-portfolio-a4-document-transparent.jpg,https://stationeryx.pk/students-pvc-paper-bags-portfolio-a4-document-transparent.html
"Student Assignment Document Bag Double Pocket","Student Assignment Document Bag Double Pocket
 Single Piece Price",No,"PKR 60.00",No,"STATIONARY > OFFICE SUPPLIES > OFFICE BAGS",images/student-assignment-document-bag-double-pocket.jpg,https://stationeryx.pk/student-assignment-document-bag-double-pocket.html
"Zip Bag Fancy Mix Color","Zip Bag Fancy Mix Color
 Single Piece Price
 Product is In Mix Color
 Any Available Color Will Be Delivered",No,"PKR 60.00",No,"STATIONARY > OFFICE SUPPLIES > OFFICE BAGS",images/zip-bag-fancy-mix-color.jpg,https://stationeryx.pk/zip-bag-fancy-mix-color.html
"Zip Bag Fancy Mix Color Doted","Zip Bag Fancy Mix Color Doted
 Single Piece Price
 Product is In Mix Color
 Any Available Color Will Be Delivered",No,"PKR 60.00",No,"STATIONARY > OFFICE SUPPLIES > OFFICE BAGS",images/zip-bag-fancy-mix-color-doted.jpg,https://stationeryx.pk/zip-bag-fancy-mix-doted.html
"Expanding Bag Slim Legal Size 5 Portion","Expanding Bag Slim Legal Size 5 Portion
 Single Piece Price
 Mix Color
 Any Available Color Will Be Dispatched",No,"PKR 250.00",No,"STATIONARY > OFFICE SUPPLIES > OFFICE BAGS",images/expanding-bag-slim-legal-size-5-portion.jpg,https://stationeryx.pk/expanding-bag-slim-legal-size-5-portion.html
"Design Button Bag","Design Button Bag
 Single Piece Price
 Please use whats app for exact image
 Mix Design Available",No,"PKR 50.00",No,"STATIONARY > OFFICE SUPPLIES > OFFICE BAGS",images/design-button-bag.jpg,https://stationeryx.pk/design-button-bag.html
"Double Pocket Document Bag","Double Pocket Document Bag
 Single Piece Price
 Please use whats app for exact image
 Mix Color",No,"PKR 60.00",No,"STATIONARY > OFFICE SUPPLIES > OFFICE BAGS",images/double-pocket-document-bag.jpg,https://stationeryx.pk/double-button-bag.html
"Deli File Bag, A4 (Tranparent) Button ( E5501)","Product Name:	Clear Document Wallet with Button
 Brand:	DELI
 Model:	E5501
 Material:	PVC
 Size:	A4",No,"PKR 50.00",No,"STATIONARY > OFFICE SUPPLIES > OFFICE BAGS",images/deli-file-bag-a4-tranparent-button-e5501-.jpg,https://stationeryx.pk/file-bag-a4-tranparent-button-e5501.html
"Deli Expanding File Multifunctional, A4 (Elastic &amp; Index) (E38965)","Item.No: E5860
 Brand: Deli
 Specification: 7 Pockets
 Packing: OOP BAG
 Color: Red, Green White, Blue",No,"PKR 800.00","Multiple colors","STATIONARY > OFFICE SUPPLIES > OFFICE BAGS",images/deli-expanding-file-multifunctional-a4-elastic-amp-index-e38965-.jpg,https://stationeryx.pk/expanding-file-multifunctional-a4-elastic-index-e5860.html
"Deli Expanding File 13 Pocket, A4 (Handle/Index &amp; Lock) (E5557)","Model: E5557
 Brnad; Deli
 Specification: 13 Pockets
 Single Piece Price",No,"PKR 730.00","Multiple colors","STATIONARY > OFFICE SUPPLIES > OFFICE BAGS",images/deli-expanding-file-13-pocket-a4-handle-index-amp-lock-e5557-.jpg,https://stationeryx.pk/expanding-file-13-pocket-a4-handle-index-lock-e5557.html
"Deli Expanding File 13 Pocket, A4 (with Index &amp; Elastic) (E5551)","Model: E5551
 Brand: Deli
 Specification: 13 Pockets",No,"PKR 750.00","Multiple colors","STATIONARY > OFFICE SUPPLIES > OFFICE BAGS",images/deli-expanding-file-13-pocket-a4-with-index-amp-elastic-e5551-.jpg,https://stationeryx.pk/expanding-file-13-pocket-a4-with-index-elastic-e5551.html
"Button Bag High Quality","Art No 990
 Highest clarity bags that offer archival quality protection
 Great for protection, showcasing and retail display
 Bio-compostable Eco Clear Bags - High clarity and eco-friendly
 Premium Cards and Envelopes - Our most popular and affordable stationery line
 Envelopes - Great range of sizes and styles",No,"PKR 20.00",No,"STATIONARY > OFFICE SUPPLIES > OFFICE BAGS",images/button-bag-high-quality.jpg,https://stationeryx.pk/my-clear-bag-990.html
"A4 Office Expanding Bag","A4 Office Expanding Bag
 Durable
 Bright colors
 A4 size
 Perfect for office/college & schools
 Available in Different Colors
 Art No SN-889
 Product may be little bit different from picture",SENSA,"PKR 450.00",Black,"STATIONARY > OFFICE SUPPLIES > OFFICE BAGS",images/a4-office-expanding-bag.jpg,https://stationeryx.pk/expanding-bag-f-s.html
"Deli Zip Bag, A5 (Vivid) (E38976)","Convienent operating plastic zip with reinforeced metal edges
 Expandable design for flexible file organization",No,"PKR 120.00",No,"STATIONARY > OFFICE SUPPLIES > OFFICE BAGS",images/deli-zip-bag-a5-vivid-e38976-.jpg,https://stationeryx.pk/zip-bag-a5-vivid-e38976.html
"PVC Zip Bag, Mix Design Legal Size","- Zip Lock Bags, made with high quality plastic 
 Zip Bag Mix Design
 Assorted Colors 
 0.18mm Plastic one side 
 Size Legal
 Single Piece Price
 Any Available Design Will dispatch",No,"PKR 80.00",No,"STATIONARY > OFFICE SUPPLIES > OFFICE BAGS",images/pvc-zip-bag-mix-design-legal-size.jpg,https://stationeryx.pk/zip-bag-a4-vivid-legal.html
"Zip Bag, A4 38975","- Zip Lock Bags, transparent, made with high quality plastic 
 - Transparent Zip Bag 
 - Assorted Colours 
 - 0.18mm Plastic one side 
 - Size: >A4",No,"PKR 150.00",No,"STATIONARY > OFFICE SUPPLIES > OFFICE BAGS",images/zip-bag-a4-38975.jpg,https://stationeryx.pk/zip-bag-a4-vivid-e38975.html
"Button Bag Medium Qualtiy","Art No 975
 Highest clarity bags that offer archival quality protection
 Great for protection, showcasing and retail display
 Bio-compostable Eco Clear Bags - High clarity and eco-friendly
 Premium Cards and Envelopes - Our most popular and affordable stationery line
 Envelopes - Great range of sizes and styles",SENSA,"PKR 15.00","Multiple colors","STATIONARY > OFFICE SUPPLIES > OFFICE BAGS",images/button-bag-medium-qualtiy.jpg,https://stationeryx.pk/sensa-my-clear-bag-975.html
"Button Bag Low Quality","Art No 9C
 Highest clarity bags that offer archival quality protection
 Great for protection, showcasing and retail display
 Bio-compostable Eco Clear Bags - High clarity and eco-friendly
 Premium Cards and Envelopes - Our most popular and affordable stationery line
 Envelopes - Great range of sizes and styles",No,"PKR 12.00",No,"STATIONARY > OFFICE SUPPLIES > OFFICE BAGS",images/button-bag-low-quality.jpg,https://stationeryx.pk/my-clear-bag-9c.html
"Button Bag A3 Size","Button Bag A3 Size
 Highest clarity bags that offer archival quality protection
 Great for protection, showcasing and retail display
 Bio-compostable Eco Clear Bags - High clarity and eco-friendly
 Premium Cards and Envelopes - Our most popular and affordable stationery line
 Envelopes - Great range of sizes and styles",SENSA,"PKR 60.00","Multiple colors","STATIONARY > OFFICE SUPPLIES > OFFICE BAGS",images/button-bag-a3-size.jpg,https://stationeryx.pk/clear-bag-a3.html
"Glitter Color Gel Pen - Best Glitter Gel Pens At Stationeryx","Single Pack. 12 pieces.
 One of the favored tools of arts and crafts enthusiasts and those who take pride in their handwriting is the gel pen. Gel pens are a fairly recent success in the world of stationery which continues to grow in popularity. Coming in a range of colors and for different uses, these pens offer a bold and bright line that isn’t possible with other writing tools.",No,"PKR 180.00",,"STATIONARY > OFFICE SUPPLIES > BALLPOINT PEN",images/glitter-color-gel-pen-best-glitter-gel-pens-at-stationeryx.jpg,https://stationeryx.pk/color-gel-pen-s.html
"Green Laser Pointer 303 with Safety Key &amp; Charger","Green Laser Pointer 303 with Safety Key & Charger
 Box Contains Green Laser Light, Safety Keys, Battery and charge.
 Output wavelength: 532 mm
 Lightweight and handy, suitable for put in your pocket or handbags
 Dimension : 16x2.5x2.5cm , Weight 110 g
 Keep out of reach from children. Avoid direct eye exposure to laser beam. Don't keep the laser on continuously for more than 30 seconds, or it will get burnt from inside easily.",No,"PKR 2,300.00",No,"STATIONARY > OFFICE SUPPLIES > BALLPOINT PEN",images/green-laser-pointer-303-with-safety-key-amp-charger.jpg,https://stationeryx.pk/green-laser-303.html
"M&amp;G Si-Pen 0.5mm Roller Ball Pen","M&G Si-Pen 0.5mm Roller Ball Pen which uses ball pen writing with water-based liquid or gelled ink.
 Single Piece Price 
 Model Arp41801",No,"PKR 100.00",No,"STATIONARY > OFFICE SUPPLIES > BALLPOINT PEN",images/m-amp-g-si-pen-0-5mm-roller-ball-pen.jpg,https://stationeryx.pk/m-g-si-pen-0-5mm-roller-ball-pen.html
"Ballpoint - Dollar Clipper Ball Point (10 pcs Box)","Buy online ballpoint from stationeryx.pk at lowest price cash on delivery.",No,"PKR 70.00",No,"STATIONARY > OFFICE SUPPLIES > BALLPOINT PEN",images/ballpoint-dollar-clipper-ball-point-10-pcs-box-.jpg,https://stationeryx.pk/dollar-clipper-ball-point-10-pcs-box.html
"Dollar SP-10 Fountain Pen","Dollar SP-10 Fountain Pen
 Single Piece Price",No,"PKR 30.00",No,"STATIONARY > OFFICE SUPPLIES > BALLPOINT PEN",images/dollar-sp-10-fountain-pen.jpg,https://stationeryx.pk/dollar-sp-10-fountain-pen.html
"Desk Pen Stand Deli 6791","Deli E6791 Desk Pen Stand Gel Pen
 Size: 0.5mm 
 Product Name: Deli Desktop 6791 black gel pen 
 Brand: Deli 
 Category: Gel Pen",No,"PKR 150.00",No,"STATIONARY > OFFICE SUPPLIES > BALLPOINT PEN",images/desk-pen-stand-deli-6791.jpg,https://stationeryx.pk/desk-pen-stand-deli-6791.html
"M&amp;G TR3 0.7mm Ball Point","M&G TR3 0.7mm Ball Point
 Single Piece Price 
 Original Product",No,"PKR 30.00",No,"STATIONARY > OFFICE SUPPLIES > BALLPOINT PEN",images/m-amp-g-tr3-0-7mm-ball-point.jpg,https://stationeryx.pk/m-g-tr3-0-7mm-ball-point.html
"Uni-Ball Signo Sparkling Gold Silver Color Ink Gel Pen","Uni-Ball Signo Sparkling Gold Silver Color Ink Gel Pen 0.8
 UM-120NM",No,"PKR 65.00",No,"STATIONARY > OFFICE SUPPLIES > BALLPOINT PEN",images/uni-ball-signo-sparkling-gold-silver-color-ink-gel-pen.jpg,https://stationeryx.pk/uni-ball-signo-sparkling-gold-silver-color-ink-gel-pen.html
"Uni-Ball Signo Um-120 0.7","Uni-Ball Signo Um-120 0.7
 UM-120",No,"PKR 60.00",No,"STATIONARY > OFFICE SUPPLIES > BALLPOINT PEN",images/uni-ball-signo-um-120-0-7.jpg,https://stationeryx.pk/uni-ball-signo-0-7.html
"Gel Pen M&amp;G Leader 0.7mm Model: [AGP10772]","Gel Pen M&G Leader 0.7mm
 Single Piece Price
 Model: [AGP10772]",No,"PKR 50.00",No,"STATIONARY > OFFICE SUPPLIES > BALLPOINT PEN",images/gel-pen-m-amp-g-leader-0-7mm-model-agp10772-.jpg,https://stationeryx.pk/gel-pen-m-g-leader-0-7mm-model-agp10772.html
"Gel Pen M&amp;G Crystal 0.7mm Model: [AGP15875]","Gel Pen M&G Crystal 0.7mm Model: [AGP15875]
 Single Piece Price",No,"PKR 50.00",No,"STATIONARY > OFFICE SUPPLIES > BALLPOINT PEN",images/gel-pen-m-amp-g-crystal-0-7mm-model-agp15875-.jpg,https://stationeryx.pk/gel-pen-m-g-crystal-0-7.html
"Gel Pen M&amp;G Office 0.7mm Model: [AGP13275]","Gel Pen M&G Office 0.7mm Model: [AGP13275]
 Single Piece Price",No,"PKR 45.00",No,"STATIONARY > OFFICE SUPPLIES > BALLPOINT PEN",images/gel-pen-m-amp-g-office-0-7mm-model-agp13275-.jpg,https://stationeryx.pk/gel-pen-m-g-office-0-7.html
"UNI-BALL EYE UB157 FINE 0.7 MM","UNI-BALL EYE UB157 FINE 0.7 MM
 Uni-Ball Eye's stainless steel precision tip and controlled ink flow system ensures smooth writing performance, right down to the last drop.
 
 Stainless steel precision tip
 Waterproof
 Fade resistant pigment ink
 Smooth writing performance
 Made in Japan",No,"PKR 100.00",No,"STATIONARY > OFFICE SUPPLIES > BALLPOINT PEN",images/uni-ball-eye-ub157-fine-0-7-mm.jpg,https://stationeryx.pk/uni-ball-eye-ub157-fine-0-7-mm.html
