"Dollar Chisel Tip Permanent Marker 90 (12 Pcs)","Dollar Permanent Marker now with a clip which makes it easy to carry in pocket. The truly universal permanent marker for all surfaces has gone green. Made up of a minimum of 37% recycled materials, the Permanent Marker is truly Eco-Friendly: Refillable, Recyclable and Xylene / Toluene free.
 Permanent Marker, is permanent on Plastic, Glass, Metal, Fibre, Film, Paper & Board, Textile, OHP, CD/DVD and more . . .",Dollar,"PKR 324.00",No,"STATIONARY > SCHOOL SUPPLIES > WRITING TOOL",images/dollar-chisel-tip-permanent-marker-90-12-pcs-.jpg,https://stationeryx.pk/dollar-chisel-tip-permanent-marker-90-12-pcs.html
"Dollar Permanent Marker Round 70","Dollar Permanent Marker now with a clip which makes it easy to carry in pocket. The truly universal permanent marker for all surfaces has gone green. Made up of a minimum of 37% recycled materials, the Permanent Marker is truly Eco-Friendly: Refillable, Recyclable and Xylene / Toluene free.
 Permanent Marker, is permanent on Plastic, Glass, Metal, Fibre, Film, Paper & Board, Textile, OHP, CD/DVD and more . . .",Dollar,"PKR 27.00",No,"STATIONARY > SCHOOL SUPPLIES > WRITING TOOL",images/dollar-permanent-marker-round-70.jpg,https://stationeryx.pk/dollar-permanent-marker-round-70.html
"Dollar Chisel Tip Permanent Marker 90","Dollar Permanent Marker now with a clip which makes it easy to carry in pocket. The truly universal permanent marker for all surfaces has gone green. Made up of a minimum of 37% recycled materials, the Permanent Marker is truly Eco-Friendly: Refillable, Recyclable and Xylene / Toluene free.
 Permanent Marker, is permanent on Plastic, Glass, Metal, Fibre, Film, Paper & Board, Textile, OHP, CD/DVD and more . . .",Dollar,"PKR 27.00",No,"STATIONARY > SCHOOL SUPPLIES > WRITING TOOL",images/dollar-chisel-tip-permanent-marker-90.jpg,https://stationeryx.pk/dollar-chisel-tip-permanent-marker-90.html
"Dollar White Board Marker(12 pcs)","Dollar Dry-Erase maker now with an ergonomically designed cap for easy opening, closing and anti-rolling. Made up of a minimum of 37% recycled materials, the Dry-Erase is truly eco-friendly:Refillable, Recyclable and Xylene / Toluene free.
 
 Whether at school, office, workplace or home, you may write, erase and rewrite effortlessly with dry erase markers. Five brilliant ink colors enhance effectiveness of your presentations on whiteboards, notice boards, flip charts or elsewhere. Now you can be sure of communicating your expressions, as ever-lasting impressions in the minds of your audience.",Dollar,"PKR 408.00",No,"STATIONARY > SCHOOL SUPPLIES > WRITING TOOL",images/dollar-white-board-marker-12-pcs-.jpg,https://stationeryx.pk/dollar-white-board-marker-12-pcs.html
"Dollar White Board Marker","Dollar Dry-Erase maker now with an ergonomically designed cap for easy opening, closing and anti-rolling. Made up of a minimum of 37% recycled materials, the Dry-Erase is truly eco-friendly:Refillable, Recyclable and Xylene / Toluene free.
 
 Whether at school, office, workplace or home, you may write, erase and rewrite effortlessly with dry erase markers. Five brilliant ink colors enhance effectiveness of your presentations on whiteboards, notice boards, flip charts or elsewhere. Now you can be sure of communicating your expressions, as ever-lasting impressions in the minds of your audience.",Dollar,"PKR 34.00",No,"STATIONARY > SCHOOL SUPPLIES > WRITING TOOL",images/dollar-white-board-marker.jpg,https://stationeryx.pk/dollar-white-board-marker.html
"Snowman Jumbo Marker 600","Article Name: Jumbo Marker
 Article No:. 600
 Color: black/red/blue/green
 Nib: Acrylic fiber: 7.5×10.3mm
 Width of Stroke:	2.0-11.0mm
 Ink: Alcohol based Permanent",Snowman,"PKR 175.00",No,"STATIONARY > SCHOOL SUPPLIES > WRITING TOOL",images/snowman-jumbo-marker-600.jpg,https://stationeryx.pk/snowman-jumbo-marker-600.html
"Snowman Paint Marker (No:CP)","Article Name: Paint Marker
 Article No: CP
 Nib: Acrylic fiber：4.5mmΦ
 Width of Stroke: 1.5-3.0mm
 Ink: Permanent Pigment
 Color: White, Silver, Gold",Snowman,"PKR 225.00",No,"STATIONARY > SCHOOL SUPPLIES > WRITING TOOL",images/snowman-paint-marker-no-cp-.jpg,https://stationeryx.pk/snowman-paint-marker-no-cp.html
"Snowman Highlighter LP-10","Article Name: Snowman Highlighter
 Article No: LP-10
 Color: blue/green/yellpw/orange/pink/red
 Nib: Polyester fiber：5.0mmΦ
 Width of Stroke:	1.0-4.4mm
 Ink: Dyestuff Fluorescent",Snowman,"PKR 100.00",No,"STATIONARY > SCHOOL SUPPLIES > WRITING TOOL",images/snowman-highlighter-lp-10.jpg,https://stationeryx.pk/snowman-highlighter-lp-10.html
"Snowman Board Marker BG-T","Article Name:	Board Marker
 Article No.	BG-T
 Color: black/red/blue/green/yellow/orange/brown/violet/pink/blue
 Nib: Acrylic fiber：4.5mmΦ
 Width of Stroke: 1.0-3.0mm
 Ink: Alcohol based Pigment",Snowman,"PKR 75.00",No,"STATIONARY > SCHOOL SUPPLIES > WRITING TOOL",images/snowman-board-marker-bg-t.jpg,https://stationeryx.pk/snowman-board-marker-bg-t.html
"Snowman Board Marker BG-T 90 (12pcs)","Article Name:	Board Marker
 Article No.	BG-T
 Color: black/red/blue/green/yellow/orange/brown/pink/blue
 Nib: Acrylic fiber：4.5mmΦ
 Width of Stroke: 1.0-3.0mm
 Ink: Alcohol based Pigment",Snowman,"PKR 612.00",No,"STATIONARY > SCHOOL SUPPLIES > WRITING TOOL",images/snowman-board-marker-bg-t-90-12pcs-.jpg,https://stationeryx.pk/snowman-board-marker-bg-t-90-12pcs.html
